I, II, III, aVR, aVL, aVF, V1, V2, V3, V4, V5, V6, 
4, -92, -97, 43, 51, -95, -63, -112, -102, -53, -14, -9, 
14, -92, -107, 39, 61, -100, -73, -117, -102, -63, -14, -9, 
19, -97, -117, 39, 68, -107, -78, -117, -102, -63, -9, -9, 
19, -107, -126, 43, 73, -117, -73, -117, -102, -53, -9, 0, 
24, -102, -126, 39, 75, -114, -78, -122, -102, -53, -4, 0, 
19, -102, -122, 41, 70, -112, -82, -126, -112, -53, -4, 4, 
19, -97, -117, 39, 68, -107, -87, -126, -117, -53, -4, 4, 
29, -107, -136, 39, 82, -122, -102, -141, -126, -63, -4, 14, 
24, -107, -131, 41, 78, -119, -102, -141, -131, -63, -4, 9, 
24, -97, -122, 36, 73, -109, -102, -141, -131, -53, -4, 9, 
19, -87, -107, 34, 63, -97, -102, -131, -131, -53, 4, 19, 
19, -92, -112, 36, 65, -102, -107, -131, -112, -48, 4, 29, 
19, -92, -112, 36, 65, -102, -112, -136, -112, -48, 4, 29, 
39, -92, -131, 26, 85, -112, -117, -136, -107, -48, 0, 29, 
39, -92, -131, 26, 85, -112, -117, -131, -107, -48, 0, 34, 
29, -87, -117, 29, 73, -102, -122, -141, -117, -39, 0, 34, 
29, -87, -117, 29, 73, -102, -126, -141, -122, -43, 4, 34, 
29, -87, -117, 29, 73, -102, -122, -151, -126, -43, 9, 34, 
34, -87, -122, 26, 78, -104, -117, -151, -126, -43, 14, 39, 
39, -92, -131, 26, 85, -112, -126, -156, -117, -43, 24, 43, 
39, -97, -136, 29, 87, -117, -131, -156, -117, -43, 29, 48, 
34, -97, -131, 31, 82, -114, -136, -156, -117, -39, 34, 53, 
48, -102, -151, 26, 100, -126, -146, -156, -117, -39, 34, 63, 
63, -102, -165, 19, 114, -134, -146, -165, -117, -39, 43, 78, 
63, -102, -165, 19, 114, -134, -146, -165, -117, -39, 43, 82, 
73, -102, -175, 14, 124, -139, -146, -165, -117, -34, 48, 82, 
73, -97, -170, 12, 122, -134, -146, -165, -117, -34, 48, 92, 
63, -102, -165, 19, 114, -134, -156, -170, -117, -34, 53, 92, 
73, -102, -175, 14, 124, -139, -156, -170, -117, -39, 48, 92, 
73, -102, -175, 14, 124, -139, -161, -170, -117, -39, 48, 92, 
73, -102, -175, 14, 124, -139, -161, -170, -112, -34, 58, 102, 
73, -102, -175, 14, 124, -139, -170, -170, -112, -24, 78, 117, 
82, -97, -180, 7, 131, -139, -175, -170, -112, -24, 82, 117, 
82, -92, -175, 4, 129, -134, -185, -170, -117, -24, 82, 122, 
87, -87, -175, 0, 131, -131, -190, -180, -117, -24, 82, 126, 
97, -87, -185, -4, 141, -136, -190, -190, -117, -24, 82, 126, 
107, -87, -195, -9, 151, -141, -185, -190, -117, -24, 92, 131, 
112, -87, -200, -12, 156, -143, -185, -190, -117, -24, 92, 136, 
112, -87, -200, -12, 156, -143, -190, -200, -117, -24, 87, 141, 
117, -92, -209, -12, 163, -151, -204, -200, -126, -19, 87, 156, 
131, -82, -214, -24, 173, -148, -209, -195, -126, -19, 92, 165, 
131, -82, -214, -24, 173, -148, -214, -195, -126, -19, 97, 170, 
131, -87, -219, -21, 175, -153, -219, -200, -131, -19, 102, 170, 
141, -87, -229, -26, 185, -158, -224, -204, -122, -14, 122, 185, 
146, -87, -234, -29, 190, -161, -224, -209, -122, -14, 126, 195, 
156, -82, -239, -36, 197, -161, -219, -209, -122, -14, 126, 204, 
156, -78, -234, -39, 195, -156, -214, -219, -122, -14, 131, 214, 
165, -87, -253, -39, 209, -170, -214, -224, -131, -14, 131, 229, 
165, -82, -248, -41, 207, -165, -224, -224, -131, -14, 136, 239, 
165, -78, -244, -43, 204, -161, -239, -229, -131, -9, 146, 244, 
175, -68, -244, -53, 209, -156, -253, -239, -136, -9, 151, 248, 
180, -68, -248, -56, 214, -158, -263, -248, -151, -14, 165, 268, 
190, -73, -263, -58, 226, -168, -268, -253, -151, -14, 175, 273, 
195, -73, -268, -61, 231, -170, -278, -258, -156, -14, 180, 278, 
200, -73, -273, -63, 236, -173, -283, -263, -165, -14, 180, 278, 
204, -73, -278, -65, 241, -175, -287, -278, -161, -9, 185, 292, 
204, -73, -278, -65, 241, -175, -292, -283, -165, -9, 190, 317, 
209, -68, -278, -70, 244, -173, -302, -292, -170, -9, 195, 331, 
224, -68, -292, -78, 258, -180, -326, -302, -175, -9, 204, 356, 
248, -73, -322, -87, 285, -197, -341, -312, -180, -19, 209, 366, 
273, -73, -346, -100, 309, -209, -346, -322, -185, -24, 214, 375, 
278, -58, -336, -109, 307, -197, -351, -326, -190, -24, 219, 385, 
278, -68, -346, -104, 312, -207, -361, -336, -195, -24, 224, 395, 
268, -58, -326, -104, 297, -192, -380, -351, -204, -24, 229, 400, 
278, -58, -336, -109, 307, -197, -385, -356, -209, -24, 234, 409, 
287, -58, -346, -114, 317, -202, -395, -361, -214, -24, 239, 424, 
287, -53, -341, -117, 314, -197, -405, -356, -224, -29, 244, 439, 
287, -43, -331, -122, 309, -187, -405, -370, -234, -24, 263, 463, 
292, -43, -336, -124, 314, -190, -424, -380, -234, -24, 273, 478, 
307, -43, -351, -131, 329, -197, -434, -400, -244, -24, 283, 478, 
312, -43, -356, -134, 334, -200, -439, -405, -248, -24, 292, 497, 
326, -34, -361, -146, 344, -197, -453, -409, -244, -29, 297, 522, 
341, -29, -370, -156, 356, -200, -468, -429, -248, -29, 302, 531, 
346, -29, -375, -158, 361, -202, -488, -439, -258, -29, 312, 541, 
351, -29, -380, -161, 366, -204, -497, -453, -278, -34, 322, 556, 
370, -24, -395, -173, 383, -209, -512, -468, -292, -34, 336, 570, 
380, -19, -400, -180, 390, -209, -541, -483, -297, -34, 341, 585, 
395, -9, -405, -192, 400, -207, -551, -497, -297, -29, 346, 595, 
405, 0, -405, -202, 405, -202, -566, -502, -302, -29, 356, 605, 
405, 9, -395, -207, 400, -192, -575, -502, -312, -29, 361, 614, 
400, 14, -385, -207, 392, -185, -575, -512, -312, -29, 370, 629, 
395, 19, -375, -207, 385, -178, -580, -517, -312, -24, 380, 653, 
395, 34, -361, -214, 378, -163, -585, -527, -317, -19, 390, 663, 
390, 48, -341, -219, 366, -146, -595, -527, -322, -14, 405, 653, 
400, 53, -346, -226, 373, -146, -600, -536, -326, -14, 409, 668, 
409, 58, -351, -234, 380, -146, -614, -551, -331, -14, 419, 683, 
419, 58, -361, -239, 390, -151, -629, -561, -326, -14, 424, 697, 
405, 78, -326, -241, 366, -124, -629, -570, -322, 4, 439, 702, 
405, 87, -317, -246, 361, -114, -634, -566, -317, 14, 448, 712, 
400, 102, -297, -251, 348, -97, -634, -561, -317, 24, 463, 702, 
414, 102, -312, -258, 363, -104, -644, -561, -317, 34, 473, 683, 
405, 107, -297, -256, 351, -95, -644, -566, -312, 43, 463, 663, 
395, 107, -287, -251, 341, -90, -644, -566, -302, 48, 473, 663, 
385, 117, -268, -251, 326, -75, -639, -556, -287, 53, 483, 663, 
385, 122, -263, -253, 324, -70, -629, -551, -268, 68, 483, 663, 
366, 122, -244, -244, 305, -61, -614, -541, -253, 73, 478, 644, 
346, 122, -224, -234, 285, -51, -605, -541, -253, 82, 473, 629, 
336, 131, -204, -234, 270, -36, -595, -531, -248, 97, 478, 619, 
326, 131, -195, -229, 261, -31, -595, -527, -244, 112, 478, 605, 
312, 122, -190, -217, 251, -34, -575, -512, -234, 112, 468, 575, 
292, 131, -161, -212, 226, -14, -561, -502, -224, 112, 453, 551, 
268, 136, -131, -202, 200, 2, -546, -478, -214, 122, 439, 531, 
258, 136, -122, -197, 190, 7, -531, -458, -204, 126, 424, 507, 
244, 126, -117, -185, 180, 4, -507, -439, -195, 131, 405, 468, 
224, 122, -102, -173, 163, 9, -483, -419, -190, 126, 390, 444, 
214, 112, -102, -163, 158, 4, -468, -400, -175, 122, 370, 429, 
204, 117, -87, -161, 146, 14, -439, -385, -165, 112, 351, 405, 
